,sombra_media_%,sombra_mediana_%,sombra_p90_%,sombra_max_%,h_con_sombra,h_sombra_>10%,h_sombra_>50%,sombra_irr_ponderada_%,energia_bloqueada_kWh_m2,energia_incidente_kWh_m2
SA67_ST118,79.55,100.0,100.0,100.0,8722,6861,6808,56.54,56.01,43.06
SA67_ST103,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.07,0.0
SA67_ST114,100.0,100.0,100.0,100.0,8760,8760,8760,99.99,99.07,0.01
SA67_ST112,100.0,100.0,100.0,100.0,8760,8760,8760,99.99,99.06,0.01
SA67_ST110,100.0,100.0,100.0,100.0,8760,8760,8760,99.99,99.07,0.01
SA67_ST121,79.13,100.0,100.0,100.0,8730,6829,6769,50.89,50.42,48.65
SA67_ST116,95.67,100.0,100.0,100.0,8760,8760,8758,91.45,90.6,8.48
SA67_ST123,80.1,100.0,100.0,100.0,8734,6940,6863,51.54,51.06,48.02
SA67_ST120,79.33,100.0,100.0,100.0,8727,6887,6798,53.04,52.55,46.52
SA67_ST126,81.2,100.0,100.0,100.0,8729,7017,6964,48.19,47.75,51.33
SA67_ST134,85.46,100.0,100.0,100.0,8736,7407,7369,52.92,52.43,46.65
SA67_ST111,100.0,100.0,100.0,100.0,8760,8760,8760,99.99,99.07,0.01
SA67_ST105,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.07,0.0
SA67_ST108,99.99,100.0,100.0,100.0,8760,8760,8760,99.99,99.07,0.01
SA67_ST109,99.99,100.0,100.0,100.0,8760,8760,8760,99.99,99.07,0.01
SA67_ST117,79.86,100.0,100.0,100.0,8721,6935,6847,58.63,58.09,40.99
SA67_ST129,82.45,100.0,100.0,100.0,8730,7133,7087,49.68,49.22,49.86
SA67_ST104,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.07,0.0
SA67_ST164,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.08,0.0
SA67_ST162,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.08,0.0
SA67_ST159,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.07,0.0
SA67_ST147,89.67,100.0,100.0,100.0,8760,7836,7752,62.37,61.8,37.28
SA67_ST151,91.67,100.0,100.0,100.0,8760,7976,7962,68.59,67.96,31.12
SA67_ST157,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.08,0.0
SA67_ST160,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.08,0.0
SA67_ST163,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.08,0.0
SA67_ST139,86.87,100.0,100.0,100.0,8724,7576,7508,56.33,55.81,43.27
SA67_ST156,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.07,0.0
SA67_ST145,88.8,100.0,100.0,100.0,8760,7716,7690,59.48,58.93,40.14
SA67_ST138,86.77,100.0,100.0,100.0,8736,7534,7498,56.3,55.78,43.29
SA67_ST154,99.99,100.0,100.0,100.0,8760,8760,8760,99.99,99.06,0.01
SA67_ST165,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.07,0.0
SA67_ST150,91.41,100.0,100.0,100.0,8760,7956,7947,67.67,67.05,32.03
SA67_ST135,84.41,100.0,100.0,100.0,7416,7405,7394,48.79,48.34,50.73
SA67_ST146,89.13,100.0,100.0,100.0,8760,7742,7722,60.46,59.91,39.17
SA67_ST144,88.47,100.0,100.0,100.0,8760,7675,7656,58.45,57.91,41.17
SA67_ST142,87.85,100.0,100.0,100.0,8755,7618,7597,56.67,56.15,42.93
SA67_ST153,96.65,100.0,100.0,100.0,8760,8760,8760,87.5,86.7,12.38
SA67_ST148,90.45,100.0,100.0,100.0,8760,7875,7848,65.0,64.4,34.67
SA67_ST155,100.0,100.0,100.0,100.0,8760,8760,8760,99.99,99.07,0.01
SA67_ST152,92.05,100.0,100.0,100.0,8760,8027,8000,70.1,69.46,29.62
SA67_ST158,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.08,0.0
SA67_ST166,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.07,0.0
SA67_ST143,88.12,100.0,100.0,100.0,8760,7646,7621,57.01,56.48,42.6
SA67_ST137,86.39,100.0,100.0,100.0,8736,7508,7474,55.29,54.78,44.3
SA67_ST140,86.98,100.0,100.0,100.0,8741,7588,7527,55.65,55.13,43.94
SA67_ST141,87.5,100.0,100.0,100.0,8739,7626,7567,56.42,55.9,43.18
SA67_ST149,90.87,100.0,100.0,100.0,8760,7919,7886,66.22,65.61,33.46
SA67_ST161,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.08,0.0
SA67_ST136,85.87,100.0,100.0,100.0,8740,7477,7401,53.77,53.28,45.8
SA67_ST196,100.0,100.0,100.0,100.0,8760,8760,8760,99.99,99.07,0.01
SA67_ST194,93.04,100.0,100.0,100.0,8760,8195,8095,73.72,73.04,26.04
SA67_ST191,89.14,100.0,100.0,100.0,8760,7825,7712,62.14,61.57,37.51
SA67_ST179,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.08,0.0
SA67_ST183,84.42,100.0,100.0,100.0,8760,7328,7275,62.08,61.51,37.57
SA67_ST189,87.36,100.0,100.0,100.0,8760,7610,7555,59.38,58.83,40.25
SA67_ST192,90.39,100.0,100.0,100.0,8760,7914,7858,65.14,64.54,34.54
SA67_ST195,99.45,100.0,100.0,100.0,8760,8760,8760,97.9,97.0,2.08
SA67_ST171,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.08,0.0
SA67_ST188,86.84,100.0,100.0,100.0,8760,7551,7507,58.79,58.25,40.83
SA67_ST177,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.08,0.0
SA67_ST170,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.08,0.0
SA67_ST186,85.9,100.0,100.0,100.0,8760,7487,7418,60.46,59.91,39.17
SA67_ST197,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.07,0.0
SA67_ST182,84.41,100.0,100.0,100.0,8760,7325,7278,63.8,63.21,35.87
SA67_ST167,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.07,0.0
SA67_ST178,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.08,0.0
SA67_ST176,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.08,0.0
SA67_ST174,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.07,0.0
SA67_ST185,85.32,100.0,100.0,100.0,8760,7448,7360,60.73,60.17,38.9
SA67_ST180,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.08,0.0
SA67_ST187,86.05,100.0,100.0,100.0,8760,7562,7426,58.66,58.12,40.95
SA67_ST184,84.52,100.0,100.0,100.0,8760,7346,7277,60.71,60.15,38.93
SA67_ST190,88.47,100.0,100.0,100.0,8760,7760,7691,60.98,60.42,38.66
SA67_ST198,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.08,0.0
SA67_ST175,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.07,0.0
SA67_ST169,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.07,0.0
SA67_ST172,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.08,0.0
SA67_ST173,100.0,100.0,100.0,100.0,8760,8760,8760,99.99,99.07,0.01
SA67_ST181,97.3,100.0,100.0,100.0,8760,8760,8760,93.95,93.08,5.99
SA67_ST193,91.46,100.0,100.0,100.0,8760,8037,7929,68.46,67.83,31.25
SA67_ST168,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.07,0.0
SA68_ST23,99.99,100.0,100.0,100.0,8760,8760,8760,99.99,99.07,0.01
SA68_ST21,99.99,100.0,100.0,100.0,8760,8760,8760,99.99,99.07,0.01
SA68_ST18,100.0,100.0,100.0,100.0,8760,8760,8760,99.99,99.07,0.01
SA68_ST6,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.07,0.0
SA68_ST10,100.0,100.0,100.0,100.0,8760,8760,8760,99.99,99.07,0.01
SA68_ST16,100.0,100.0,100.0,100.0,8760,8760,8760,99.99,99.07,0.01
SA68_ST19,100.0,100.0,100.0,100.0,8760,8760,8760,99.99,99.07,0.01
SA68_ST22,99.99,100.0,100.0,100.0,8760,8760,8760,99.99,99.07,0.01
SA67_ST203,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.08,0.0
SA68_ST15,100.0,100.0,100.0,100.0,8760,8760,8760,99.99,99.07,0.01
SA68_ST4,100.0,100.0,100.0,100.0,8760,8760,8760,99.99,99.07,0.01
SA67_ST202,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.08,0.0
SA68_ST13,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.07,0.0
SA68_ST24,100.0,100.0,100.0,100.0,8760,8760,8760,99.99,99.07,0.01
SA68_ST9,100.0,100.0,100.0,100.0,8760,8760,8760,99.99,99.07,0.01
SA67_ST199,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.08,0.0
SA68_ST5,99.99,100.0,100.0,100.0,8760,8760,8760,99.99,99.07,0.01
SA68_ST3,100.0,100.0,100.0,100.0,8760,8760,8760,99.99,99.07,0.01
SA68_ST1,83.22,100.0,100.0,100.0,7348,7332,7297,50.35,49.88,49.2
SA68_ST12,100.0,100.0,100.0,100.0,8760,8760,8760,99.99,99.07,0.01
SA68_ST7,100.0,100.0,100.0,100.0,8760,8760,8760,99.99,99.07,0.01
SA68_ST14,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.07,0.0
SA68_ST11,100.0,100.0,100.0,100.0,8760,8760,8760,99.99,99.07,0.01
SA68_ST17,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.07,0.0
SA68_ST25,100.0,100.0,100.0,100.0,8760,8760,8760,99.99,99.07,0.01
SA68_ST2,88.65,100.0,100.0,100.0,8753,8753,7375,66.89,66.28,32.8
SA67_ST201,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.08,0.0
SA67_ST204,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.08,0.0
SA67_ST205,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.08,0.0
SA68_ST8,100.0,100.0,100.0,100.0,8760,8760,8760,99.99,99.07,0.01
SA68_ST20,100.0,100.0,100.0,100.0,8760,8760,8760,99.99,99.07,0.01
SA67_ST200,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.08,0.0
SA7_ST176,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.08,0.0
SA7_ST174,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.08,0.0
SA7_ST171,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.08,0.0
SA7_ST159,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.08,0.0
SA7_ST163,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.08,0.0
SA7_ST169,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.08,0.0
SA7_ST172,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.08,0.0
SA7_ST175,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.08,0.0
SA7_ST151,90.39,100.0,100.0,100.0,8754,7886,7852,65.39,64.79,34.29
SA7_ST168,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.08,0.0
SA7_ST157,100.0,100.0,100.0,100.0,8760,8760,8760,99.99,99.07,0.01
SA7_ST150,89.22,100.0,100.0,100.0,8751,7809,7739,61.71,61.14,37.94
SA7_ST166,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.08,0.0
SA7_ST177,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.08,0.0
SA7_ST162,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.08,0.0
SA7_ST147,86.83,100.0,100.0,100.0,7633,7621,7607,53.74,53.24,45.84
SA7_ST158,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.07,0.0
SA7_ST156,100.0,100.0,100.0,100.0,8760,8760,8760,99.99,99.07,0.01
SA7_ST154,99.98,100.0,100.0,100.0,8760,8760,8760,99.97,99.05,0.03
SA7_ST165,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.08,0.0
SA7_ST160,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.08,0.0
SA7_ST167,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.08,0.0
SA7_ST164,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.08,0.0
SA7_ST170,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.08,0.0
SA7_ST178,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.07,0.0
SA7_ST155,99.99,100.0,100.0,100.0,8760,8760,8760,99.98,99.06,0.02
SA7_ST149,88.49,100.0,100.0,100.0,8752,7692,7658,59.35,58.8,40.28
SA7_ST152,91.0,100.0,100.0,100.0,8751,7953,7894,67.3,66.68,32.39
SA7_ST153,95.42,100.0,100.0,100.0,8760,8760,8253,83.67,82.9,16.18
SA7_ST161,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.08,0.0
SA7_ST173,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.08,0.0
SA7_ST148,88.21,100.0,100.0,100.0,8753,7661,7632,58.47,57.93,41.15
SA68_ST55,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.07,0.0
SA68_ST53,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.07,0.0
SA68_ST50,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.07,0.0
SA68_ST38,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.07,0.0
SA68_ST42,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.07,0.0
SA68_ST48,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.07,0.0
SA68_ST51,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.08,0.0
SA68_ST54,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.07,0.0
SA68_ST30,100.0,100.0,100.0,100.0,8760,8760,8760,99.99,99.07,0.01
SA68_ST47,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.07,0.0
SA68_ST36,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.07,0.0
SA68_ST29,100.0,100.0,100.0,100.0,8760,8760,8760,99.99,99.07,0.01
SA68_ST45,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.07,0.0
SA68_ST56,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.07,0.0
SA68_ST41,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.07,0.0
SA68_ST26,100.0,100.0,100.0,100.0,8760,8760,8760,99.99,99.07,0.01
